Employee_ID;EmployeeCode;FirstName;LastName;FullName;Gender;Age;AgeGroup;BusinessTravel;DistanceFromHome;State;Ethnicity;MaritalStatus;Salary;StockOptionLevel;OverTime;HireDate;Attrition;YearsAtCompany;YearsInMostRecentRole;YearsSinceLastPromotion;YearsWithCurrentManager;DepartmentName;EducationLevel;EducationField;JobRole
801;8E5B-CBBF;Creigh;Lissaman;Creigh Lissaman;Male;25;25-34;Some Travel;12;NY;Asian or Asian American;Divorced;67814.00;0;No;2015-03-28;No;7;6;7;1;Sales;Masters;Marketing;Sales Executive
802;8E8F-DDC8;Christoffer;Peaple;Christoffer Peaple;Male;19;Under 25;Some Travel;4;IL;White;Single;38726.00;1;Yes;2021-12-28;No;1;0;0;1;Sales;Masters;Marketing;Sales Executive
803;8EA4-9179;Cristian;Dignum;Cristian Dignum;Male;25;25-34;Some Travel;23;NY;Black or African American;Single;24626.00;0;No;2015-03-14;No;7;7;7;1;Technology;Bachelors;Computer Science;Data Scientist
804;8EAF-4F79;Marrilee;Brosio;Marrilee Brosio;Female;27;25-34;Frequent Traveller;20;CA;White;Married;167879.00;1;Yes;2016-10-15;No;6;6;6;3;Technology;Bachelors;Information Systems;Senior Software Engineer
805;8EBD-B3E8;Sutherland;Kick;Sutherland Kick;Male;25;25-34;Some Travel;14;IL;Black or African American;Single;40079.00;0;Yes;2018-11-12;No;4;3;4;1;Technology;High School;Computer Science;Software Engineer
806;8ED3-4377;Giusto;Raynes;Giusto Raynes;Male;30;25-34;Some Travel;33;CA;White;Single;78743.00;0;No;2013-04-09;No;9;2;7;4;Technology;Bachelors;Computer Science;Software Engineer
807;8EE9-E86D;Conn;Mouser;Conn Mouser;Male;46;45-54;Some Travel;45;IL;White;Divorced;48740.00;3;Yes;2012-05-20;Yes;10;8;9;6;Human Resources;Bachelors;Human Resources;Recruiter
808;8EF9-CECD;Mendy;Hounsom;Mendy Hounsom;Male;23;Under 25;Some Travel;35;IL;White;Single;28704.00;0;No;2019-08-28;No;3;3;3;1;Technology;Bachelors;Computer Science;Data Scientist
809;8F38-A4DD;Rosemonde;Brimble;Rosemonde Brimble;Female;27;25-34;No Travel;25;CA;White;Single;27369.00;0;No;2016-11-29;No;6;4;6;3;Technology;Bachelors;Computer Science;Software Engineer
810;8F78-4A32;Sigismundo;Durtnel;Sigismundo Durtnel;Male;25;25-34;No Travel;12;NY;Black or African American;Single;31962.00;0;No;2015-03-14;No;7;2;7;4;Technology;Bachelors;Information Systems;Data Scientist
811;8F7F-015D;Lion;Ewbanck;Lion Ewbanck;Male;28;25-34;Some Travel;43;IL;White;Married;249071.00;2;No;2015-08-24;No;7;5;5;6;Technology;Masters;Information Systems;Engineering Manager
812;8FB2-4CE0;Kurtis;Plane;Kurtis Plane;Male;27;25-34;Some Travel;14;IL;White;Single;37545.00;0;No;2016-12-06;Yes;2;1;1;1;Technology;Masters;Computer Science;Data Scientist
813;8FD9-AA59;Faina;Bewshaw;Faina Bewshaw;Non-Binary;26;25-34;Frequent Traveller;14;IL;Mixed or multiple ethnic groups;Divorced;71349.00;2;No;2014-06-20;Yes;7;2;2;1;Sales;Masters;Marketing;Sales Executive
814;8FF0-0F7A;Nanine;Barrie;Nanine Barrie;Female;26;25-34;No Travel;18;CA;Mixed or multiple ethnic groups;Divorced;153420.00;2;Yes;2015-08-10;No;7;5;5;7;Technology;Masters;Information Systems;Engineering Manager
815;9071-14B2;Griffie;Bugge;Griffie Bugge;Male;31;25-34;Some Travel;25;CA;Black or African American;Single;157676.00;0;No;2019-08-07;No;3;0;2;1;Technology;Bachelors;Business Studies;Machine Learning Engineer
816;9075-A294;Colby;Yakebowitch;Colby Yakebowitch;Male;27;25-34;No Travel;17;IL;Asian or Asian American;Married;71832.00;1;No;2016-05-23;No;6;6;6;1;Sales;Masters;Marketing;Sales Executive
817;9085-1FE8;Fan;Pizey;Fan Pizey;Female;35;35-44;Some Travel;32;NY;Mixed or multiple ethnic groups;Married;119917.00;1;Yes;2012-05-15;No;10;5;7;4;Technology;High School;Business Studies;Data Scientist
818;90C4-1053;Diann;Brightie;Diann Brightie;Female;20;Under 25;Some Travel;3;CA;White;Married;41342.00;1;Yes;2020-07-16;No;2;1;1;2;Technology;No Formal Qualifications;Information Systems;Machine Learning Engineer
819;90EB-28D4;Veronique;Tremelling;Veronique Tremelling;Female;24;Under 25;Frequent Traveller;29;CA;Black or African American;Single;26608.00;0;No;2017-09-12;No;5;0;3;1;Sales;No Formal Qualifications;Economics;Sales Representative
820;90EB-69E4;Devan;Ellice;Devan Ellice;Female;23;Under 25;Some Travel;31;CA;Asian or Asian American;Single;49543.00;0;No;2018-12-28;No;4;3;3;1;Technology;Bachelors;Computer Science;Data Scientist
821;9112-D01B;Emmie;Lauchlan;Emmie Lauchlan;Female;50;45-54;Some Travel;23;CA;White;Married;266449.00;1;Yes;2020-05-27;No;2;1;2;2;Sales;Bachelors;Marketing;Manager
822;9160-043F;Jemie;Tasseler;Jemie Tasseler;Female;29;25-34;Some Travel;30;CA;Black or African American;Single;220896.00;0;No;2022-11-22;No;0;0;0;0;Technology;Masters;Business Studies;Machine Learning Engineer
823;9169-FC4B;Reinaldos;Baynes;Reinaldos Baynes;Male;28;25-34;Some Travel;18;CA;Native Hawaiian;Married;179561.00;1;No;2012-05-09;Yes;1;0;0;1;Human Resources;High School;Economics;HR Executive
824;91C3-F892;Daryl;Whittlesea;Daryl Whittlesea;Male;21;Under 25;Some Travel;24;CA;White;Married;34024.00;2;No;2022-02-24;No;0;0;0;0;Technology;High School;Information Systems;Data Scientist
825;91C6-564B;Thain;Pedri;Thain Pedri;Male;21;Under 25;Some Travel;7;CA;White;Married;40561.00;1;No;2019-10-09;No;3;3;3;1;Technology;Bachelors;Computer Science;Data Scientist
826;920B-7B40;Berkly;Bellson;Berkly Bellson;Male;26;25-34;Some Travel;22;CA;Asian or Asian American;Married;52390.00;1;Yes;2015-04-21;No;7;4;5;3;Technology;Bachelors;Information Systems;Software Engineer
827;921D-AE10;Greer;MacDearmaid;Greer MacDearmaid;Female;46;45-54;No Travel;24;CA;White;Single;236103.00;0;No;2022-06-21;No;0;0;0;0;Sales;Masters;Economics;Sales Executive
828;924E-1035;Scot;Gamlen;Scot Gamlen;Male;23;Under 25;Some Travel;26;NY;Native Hawaiian;Single;58345.00;0;Yes;2017-01-19;No;5;4;4;4;Sales;High School;Marketing;Sales Executive
829;9283-E971;Meredith;Hansod;Meredith Hansod;Female;40;35-44;Frequent Traveller;30;NY;Asian or Asian American;Married;250555.00;1;Yes;2018-03-19;No;4;4;4;2;Sales;Masters;Marketing;Sales Executive
830;9360-3A68;Cathyleen;Hallin;Cathyleen Hallin;Female;27;25-34;No Travel;12;IL;White;Single;41524.00;0;No;2015-11-12;No;7;6;6;6;Technology;Bachelors;Information Systems;Data Scientist
831;9385-321B;Marcille;Tweedy;Marcille Tweedy;Female;24;Under 25;Some Travel;34;CA;White;Single;107634.00;0;No;2019-09-15;No;3;2;2;2;Sales;No Formal Qualifications;Economics;Sales Executive
832;939F-2461;Grantham;Sandercock;Grantham Sandercock;Male;28;25-34;Some Travel;17;IL;White;Married;101210.00;1;No;2020-01-03;No;2;2;2;1;Technology;Bachelors;Information Systems;Senior Software Engineer
833;93B1-6510;Giraldo;Matyashev;Giraldo Matyashev;Male;28;25-34;No Travel;30;CA;White;Single;52930.00;0;No;2015-02-23;No;7;1;4;2;Technology;Bachelors;Computer Science;Data Scientist
834;93FF-A33D;Bart;Jebb;Bart Jebb;Male;23;Under 25;Some Travel;28;NY;White;Single;83064.00;3;No;2022-02-15;No;0;0;0;0;Technology;Bachelors;Information Systems;Machine Learning Engineer
835;9404-5428;Duke;Mungham;Duke Mungham;Male;20;Under 25;Some Travel;14;CA;White;Married;35355.00;2;Yes;2021-10-29;No;1;0;1;1;Technology;Bachelors;Information Systems;Software Engineer
836;9412-7AA6;Edith;Middis;Edith Middis;Non-Binary;27;25-34;Some Travel;10;CA;White;Single;45438.00;0;No;2015-04-19;No;7;1;5;5;Technology;Bachelors;Information Systems;Data Scientist
837;9461-9439;Verne;Heads;Verne Heads;Male;21;Under 25;Some Travel;24;NY;White;Divorced;75816.00;1;No;2020-11-15;No;2;1;1;0;Technology;Bachelors;Information Systems;Machine Learning Engineer
838;9528-AA17;Jaquelin;Kite;Jaquelin Kite;Female;48;45-54;Some Travel;30;NY;Black or African American;Married;72794.00;1;No;2012-02-14;No;10;4;5;3;Technology;Bachelors;Information Systems;Software Engineer
839;9536-9492;Ingelbert;Kennerley;Ingelbert Kennerley;Male;23;Under 25;Some Travel;4;NY;White;Divorced;42687.00;3;Yes;2020-11-21;No;2;2;2;2;Technology;Masters;Computer Science;Software Engineer
840;954A-3829;Karlene;Lockless;Karlene Lockless;Female;20;Under 25;Frequent Traveller;23;CA;White;Divorced;31801.00;1;Yes;2021-08-02;No;1;1;1;0;Technology;Bachelors;Information Systems;Software Engineer
841;9591-C955;Kaine;Haukey;Kaine Haukey;Male;24;Under 25;No Travel;35;CA;Asian or Asian American;Divorced;65838.00;3;Yes;2018-06-17;No;4;2;2;2;Technology;Bachelors;Information Systems;Software Engineer
842;95CB-4E31;Pavlov;Pretor;Pavlov Pretor;Male;28;25-34;No Travel;4;CA;Asian or Asian American;Divorced;57837.00;2;No;2015-06-30;No;7;3;3;6;Technology;Bachelors;Business Studies;Software Engineer
843;95D7-1CE9;Ahmed;Sykes;Ahmed Sykes;Male;43;35-44;Some Travel;29;CA;Asian or Asian American;Married;309964.00;1;No;2012-01-04;No;10;6;10;8;Human Resources;Masters;Marketing;HR Business Partner
844;95D8-5DC7;Udall;Dowson;Udall Dowson;Male;48;45-54;Some Travel;19;CA;Black or African American;Divorced;241907.00;3;No;2014-07-07;No;8;3;3;0;Technology;Doctorate;Computer Science;Engineering Manager
845;95E0-CCA0;Berti;Laurand;Berti Laurand;Male;24;Under 25;Some Travel;2;NY;Mixed or multiple ethnic groups;Divorced;32313.00;2;No;2019-07-14;No;3;1;1;2;Technology;High School;Business Studies;Software Engineer
846;9624-0464;Lura;Hedin;Lura Hedin;Female;45;45-54;Frequent Traveller;4;CA;Native Hawaiian;Divorced;393420.00;1;No;2019-08-11;No;3;1;1;1;Technology;Bachelors;Information Systems;Engineering Manager
847;964B-0E97;Dayna;Hutchin;Dayna Hutchin;Female;32;25-34;Some Travel;8;CA;White;Married;111619.00;2;No;2022-10-06;No;0;0;0;0;Technology;Bachelors;Information Systems;Senior Software Engineer
848;9658-7750;Ray;Holbie;Ray Holbie;Female;37;35-44;Some Travel;40;NY;American Indian or Alaska Native;Married;49550.00;3;No;2014-07-11;No;8;2;8;6;Technology;Masters;Information Systems;Data Scientist
849;9671-222C;Akim;Garfit;Akim Garfit;Male;20;Under 25;Some Travel;38;CA;White;Divorced;21344.00;1;No;2020-09-25;No;2;1;2;2;Technology;Bachelors;Business Studies;Software Engineer
850;96F4-896C;Kerwin;Wheadon;Kerwin Wheadon;Male;43;35-44;No Travel;21;CA;White;Single;280756.00;0;No;2013-03-05;No;9;8;8;3;Technology;Masters;Information Systems;Analytics Manager
851;9723-FED9;Charyl;Bartaletti;Charyl Bartaletti;Female;24;Under 25;Some Travel;4;CA;Black or African American;Married;41555.00;1;No;2018-08-16;No;4;4;4;2;Technology;Bachelors;Business Studies;Data Scientist
852;9727-BC84;Murdock;Spaduzza;Murdock Spaduzza;Male;31;25-34;Some Travel;15;CA;White;Married;187930.00;3;No;2012-04-07;Yes;3;2;2;0;Sales;Bachelors;Marketing;Sales Executive
853;9728-1A5B;Vernen;Rennie;Vernen Rennie;Male;48;45-54;Some Travel;33;NY;Mixed or multiple ethnic groups;Divorced;191771.00;1;No;2012-05-17;No;10;0;10;4;Sales;High School;Marketing;Sales Executive
854;974D-9F8F;Tove;Arnao;Tove Arnao;Female;21;Under 25;Frequent Traveller;40;CA;White;Single;59519.00;0;No;2021-04-18;No;1;1;1;1;Sales;Bachelors;Marketing;Sales Executive
855;9756-3EAB;Haley;Veld;Haley Veld;Female;22;Under 25;Some Travel;21;IL;Black or African American;Single;27097.00;0;No;2019-04-28;No;3;3;3;1;Technology;Bachelors;Computer Science;Software Engineer
856;9758-DE2F;Modestine;Yeowell;Modestine Yeowell;Female;28;25-34;Some Travel;15;CA;White;Single;319619.00;0;Yes;2021-01-26;No;1;1;1;0;Technology;Masters;Other;Sales Executive
857;97F4-0B14;Vernen;Powner;Vernen Powner;Male;33;25-34;Some Travel;4;NY;Mixed or multiple ethnic groups;Single;97126.00;0;No;2012-01-15;No;10;8;10;2;Technology;Masters;Other;Senior Software Engineer
858;97F7-5710;Jordan;Kuschke;Jordan Kuschke;Female;25;25-34;Frequent Traveller;4;CA;Asian or Asian American;Married;199034.00;0;Yes;2018-12-30;No;4;4;4;4;Technology;Doctorate;Information Systems;Engineering Manager
859;9811-F345;Wells;Mulholland;Wells Mulholland;Male;42;35-44;Some Travel;40;CA;Black or African American;Divorced;142075.00;1;No;2013-08-15;No;9;9;9;4;Technology;Masters;Computer Science;Data Scientist
860;9825-45EF;Godfrey;Reynoollds;Godfrey Reynoollds;Non-Binary;36;35-44;No Travel;31;CA;Mixed or multiple ethnic groups;Single;56937.00;0;No;2013-04-17;No;9;5;8;2;Sales;High School;Economics;Sales Representative
861;9862-8904;Loella;Woodrough;Loella Woodrough;Female;23;Under 25;Some Travel;33;CA;Mixed or multiple ethnic groups;Divorced;77798.00;3;No;2019-07-12;No;3;2;3;0;Technology;High School;Information Systems;Machine Learning Engineer
862;98EE-8547;Lock;Pierson;Lock Pierson;Male;31;25-34;Some Travel;44;CA;White;Married;531629.00;1;Yes;2020-01-06;Yes;1;0;1;1;Technology;Bachelors;Information Systems;Analytics Manager
863;9900-1159;Kristien;Vedikhov;Kristien Vedikhov;Female;28;25-34;Frequent Traveller;40;IL;Black or African American;Married;215327.00;1;No;2014-04-13;No;8;1;6;8;Sales;Doctorate;Marketing;Sales Executive
864;991F-BAF4;Leonelle;Frost;Leonelle Frost;Non-Binary;33;25-34;Some Travel;4;IL;White;Married;350024.00;1;No;2020-11-04;No;2;1;2;0;Technology;High School;Information Systems;Analytics Manager
865;9937-CDF7;Galvin;Sawley;Galvin Sawley;Male;28;25-34;Some Travel;19;NY;Mixed or multiple ethnic groups;Married;56122.00;0;Yes;2013-03-31;Yes;7;5;5;0;Sales;High School;Marketing;Sales Representative
866;993B-186B;Lewiss;Janosevic;Lewiss Janosevic;Male;27;25-34;Some Travel;7;CA;Black or African American;Married;73918.00;1;No;2015-10-21;No;7;3;4;1;Sales;Bachelors;Marketing;Sales Executive
867;994A-5F84;Vance;Norsworthy;Vance Norsworthy;Male;25;25-34;Some Travel;44;CA;White;Single;37461.00;0;No;2018-04-23;No;4;3;4;3;Sales;No Formal Qualifications;Technical Degree;Sales Representative
868;9A87-71F6;Kathye;Malia;Kathye Malia;Non-Binary;40;35-44;Frequent Traveller;7;IL;Mixed or multiple ethnic groups;Married;95808.00;2;No;2014-12-21;No;8;8;8;2;Technology;Bachelors;Computer Science;Software Engineer
869;9A9B-630B;Nikolaus;Grimmer;Nikolaus Grimmer;Prefer Not To Say;23;Under 25;Some Travel;25;IL;White;Married;57285.00;0;No;2020-02-13;No;2;2;2;0;Technology;Masters;Information Systems;Machine Learning Engineer
870;9AAB-DCD0;Staci;Leith;Staci Leith;Female;28;25-34;Some Travel;14;IL;White;Divorced;105984.00;2;Yes;2012-02-04;No;10;7;9;10;Technology;High School;Business Studies;Software Engineer
871;9AAD-D3C1;Annie;Jablonski;Annie Jablonski;Female;45;45-54;Some Travel;43;CA;Black or African American;Divorced;106610.00;1;Yes;2012-05-03;No;10;0;7;5;Sales;High School;Other;Sales Executive
872;9BC9-1288;Adelheid;Battersby;Adelheid Battersby;Female;27;25-34;Some Travel;4;CA;Black or African American;Married;45046.00;2;Yes;2015-04-03;No;7;6;7;0;Sales;No Formal Qualifications;Economics;Sales Executive
873;9BD6-2C43;Wallas;Crinage;Wallas Crinage;Non-Binary;27;25-34;No Travel;2;CA;Black or African American;Divorced;92022.00;1;No;2015-01-06;No;7;7;7;0;Sales;Bachelors;Other;Sales Executive
874;9BE8-2C44;Bail;Elsworth;Bail Elsworth;Male;25;25-34;Frequent Traveller;42;IL;Black or African American;Married;72758.00;2;No;2018-01-12;No;4;3;3;3;Sales;Bachelors;Marketing;Sales Executive
875;9C24-CD7A;Yoshiko;Abrahart;Yoshiko Abrahart;Female;45;45-54;Some Travel;13;CA;White;Single;349793.00;0;No;2014-07-10;No;8;0;8;6;Technology;High School;Other;Analytics Manager
876;9C27-3F5C;Kinna;Krzyzowski;Kinna Krzyzowski;Female;24;Under 25;Some Travel;20;CA;White;Divorced;32930.00;2;Yes;2019-09-24;No;3;3;3;0;Technology;No Formal Qualifications;Computer Science;Software Engineer
877;9C57-828C;Stearn;Bever;Stearn Bever;Male;31;25-34;Some Travel;39;IL;American Indian or Alaska Native;Single;242890.00;0;No;2013-07-11;No;9;3;3;9;Technology;Bachelors;Computer Science;Senior Software Engineer
878;9C6C-E5CE;Damon;Nice;Damon Nice;Non-Binary;23;Under 25;Frequent Traveller;15;CA;Asian or Asian American;Single;29890.00;0;No;2017-07-24;No;5;0;1;1;Technology;Bachelors;Information Systems;Data Scientist
879;9C71-34AE;Yvor;Walaron;Yvor Walaron;Non-Binary;40;35-44;Some Travel;44;CA;White;Single;69119.00;0;No;2012-02-15;No;10;8;10;5;Technology;High School;Computer Science;Software Engineer
880;9C71-61AE;Lonnard;Wrathmell;Lonnard Wrathmell;Male;18;Under 25;Some Travel;32;NY;White;Single;50660.00;1;Yes;2022-04-17;Yes;0;0;0;0;Technology;No Formal Qualifications;Computer Science;Machine Learning Engineer
881;9C7D-E1B1;Morly;Gerin;Morly Gerin;Male;22;Under 25;Some Travel;26;CA;White;Married;62509.00;2;No;2019-10-23;Yes;1;0;0;0;Technology;Bachelors;Information Systems;Machine Learning Engineer
882;9C97-B634;Hyacinthie;Diperaus;Hyacinthie Diperaus;Female;19;Under 25;Some Travel;20;NY;White;Single;21026.00;0;No;2022-10-24;No;0;0;0;0;Human Resources;High School;Economics;Recruiter
883;9CC0-FF43;Gussy;Gaber;Gussy Gaber;Female;25;25-34;Some Travel;32;NY;Mixed or multiple ethnic groups;Married;35586.00;0;No;2017-02-17;No;5;4;5;0;Technology;Bachelors;Information Systems;Software Engineer
884;9CE9-B0D5;Hilary;McPhee;Hilary McPhee;Male;33;25-34;Some Travel;31;CA;White;Married;60754.00;1;No;2014-06-15;No;8;7;8;1;Technology;No Formal Qualifications;Information Systems;Data Scientist
885;9D01-8A02;Garrett;Forrester;Garrett Forrester;Male;31;25-34;Some Travel;8;IL;White;Single;70682.00;0;No;2014-02-24;No;8;4;8;2;Technology;No Formal Qualifications;Information Systems;Software Engineer
886;9D3C-DA45;Broddy;Jardine;Broddy Jardine;Male;32;25-34;Some Travel;24;CA;Native Hawaiian;Married;41857.00;1;No;2013-04-12;No;9;0;5;2;Technology;Bachelors;Information Systems;Data Scientist
887;9D7B-9B37;Eleanor;Hillen;Eleanor Hillen;Female;28;25-34;Some Travel;8;CA;Mixed or multiple ethnic groups;Married;194964.00;1;Yes;2012-05-04;No;10;2;2;8;Sales;Bachelors;Marketing;Sales Executive
888;9DB1-8C59;Thebault;Bitterton;Thebault Bitterton;Male;44;35-44;Some Travel;5;NY;Mixed or multiple ethnic groups;Married;48994.00;0;No;2014-05-09;No;8;7;7;3;Technology;Bachelors;Business Studies;Software Engineer
889;9DB2-76B3;Buck;Klawi;Buck Klawi;Male;41;35-44;Some Travel;17;NY;White;Married;116966.00;2;No;2012-03-04;No;10;4;10;7;Sales;Bachelors;Economics;Sales Executive
890;9DB8-F763;Marlin;Upcraft;Marlin Upcraft;Male;23;Under 25;Some Travel;37;CA;White;Married;26406.00;3;No;2020-01-17;No;2;0;1;0;Technology;Masters;Information Systems;Data Scientist
891;9DFE-1FD5;Angel;Hazeup;Angel Hazeup;Male;42;35-44;Some Travel;4;IL;Black or African American;Married;463051.00;1;No;2012-03-01;No;10;0;10;7;Human Resources;Bachelors;Human Resources;HR Manager
892;9E22-6287;Gifford;Poynser;Gifford Poynser;Non-Binary;48;45-54;Some Travel;37;CA;White;Single;145337.00;0;No;2012-01-21;No;10;10;10;0;Technology;Bachelors;Computer Science;Machine Learning Engineer
893;9E7A-1F70;Carita;Strowther;Carita Strowther;Female;29;25-34;Some Travel;4;CA;Mixed or multiple ethnic groups;Single;129356.00;0;No;2012-05-02;Yes;5;1;1;2;Sales;High School;Marketing;Sales Executive
894;9E87-533E;Cindi;Dudgeon;Cindi Dudgeon;Female;27;25-34;Some Travel;16;CA;White;Single;225831.00;1;No;2021-04-25;No;1;1;1;0;Sales;Bachelors;Marketing;Manager
895;9E8E-F2FF;Dix;Presley;Dix Presley;Female;24;Under 25;No Travel;10;CA;Mixed or multiple ethnic groups;Married;65432.00;0;No;2019-06-15;No;3;1;2;0;Sales;Masters;Marketing;Sales Executive
896;9ED3-ED64;Horatio;Cristoferi;Horatio Cristoferi;Male;21;Under 25;Some Travel;29;NY;White;Divorced;31618.00;2;No;2020-02-13;No;2;0;2;2;Technology;Masters;Information Systems;Software Engineer
897;9F02-0D39;Bell;Di Biasi;Bell Di Biasi;Female;27;25-34;Some Travel;9;CA;White;Married;252301.00;1;No;2015-05-30;No;7;1;6;5;Technology;High School;Computer Science;Analytics Manager
898;9F17-01F4;Orton;Vanichkin;Orton Vanichkin;Male;21;Under 25;Some Travel;30;CA;White;Single;38906.00;0;No;2022-02-15;No;0;0;0;0;Technology;Bachelors;Computer Science;Software Engineer
899;9F65-F612;Patrice;Wearing;Patrice Wearing;Female;28;25-34;Some Travel;33;CA;Asian or Asian American;Single;54536.00;0;No;2012-04-23;Yes;3;3;3;2;Technology;Bachelors;Computer Science;Data Scientist
900;9FE1-0345;Eldridge;Artois;Eldridge Artois;Male;28;25-34;Some Travel;6;CA;White;Single;87175.00;0;No;2012-04-21;No;10;6;10;7;Technology;No Formal Qualifications;Information Systems;Data Scientist
901;A067-9F4F;Murray;Rooms;Murray Rooms;Male;34;25-34;Some Travel;26;NY;White;Married;215246.00;1;No;2020-01-15;No;2;0;0;0;Sales;Masters;Marketing;Sales Executive
902;A072-D80B;Corbett;Weippert;Corbett Weippert;Male;27;25-34;Some Travel;17;CA;White;Married;81294.00;1;No;2020-02-24;No;2;2;2;2;Sales;Doctorate;Marketing;Sales Executive
903;A08B-F4B1;Antone;Pinchback;Antone Pinchback;Male;33;25-34;Frequent Traveller;29;CA;Black or African American;Married;240197.00;1;No;2022-11-08;No;0;0;0;0;Technology;Bachelors;Computer Science;Machine Learning Engineer
904;A0EC-C4AE;Eleanora;Issacoff;Eleanora Issacoff;Female;24;Under 25;Some Travel;7;NY;White;Married;106586.00;1;No;2019-10-14;No;3;1;3;3;Sales;Bachelors;Marketing;Sales Executive
905;A105-470B;Sancho;Mundle;Sancho Mundle;Male;25;25-34;Frequent Traveller;28;CA;Mixed or multiple ethnic groups;Single;23993.00;0;Yes;2016-05-31;No;6;3;4;4;Technology;No Formal Qualifications;Information Systems;Software Engineer
906;A11D-324A;Yorgo;Ferrolli;Yorgo Ferrolli;Male;27;25-34;Some Travel;44;CA;Black or African American;Married;152147.00;1;No;2016-01-22;No;6;6;6;6;Sales;Masters;Marketing;Manager
